microinvest_code,name_bg,unit_raw,unit,quantity,purchase_price
05020966,СКОБИ TORK  120-140 /1бр./**,БР.,pcs,61.000,0.15
05020964,СКОБИ TORK  130-150 /1бр./**,БР.,pcs,30.000,0.17
05020965,СКОБИ TORK  140-160 /1бр./**,БР.,pcs,30.000,0.19
05020187,СКОБИ TORK 08-13 /50бр./**,БР.,pcs,9.000,2.40
05020112,СКОБИ TORK 28-48 /50бр/**,БР.,pcs,2.000,3.91
05020190,СКОБИ TORK 32-50 /50бр./**,БР.,pcs,2.000,4.19
05021061,СКОБИ TORK 38-58 /50бр./**,БР.,pcs,4.000,4.19
05020113,СКОБИ TORK 44-64 /50бр./**,БР.,pcs,2.000,6.90
05020114,СКОБИ TORK 50-70 /25бр./**,БР.,pcs,8.000,2.05
0502012,СКОБИ TORK 57-76 /50бр/**,БР.,pcs,1.000,6.14
05020115,СКОБИ TORK 60-80 /25бр./**,БР.,pcs,5.000,3.20
05020963,СКОБИ TORK 65-82 /50бр./**,БР.,pcs,1.000,5.62
05020961,СКОБИ TORK 70-90 /1бр./**,БР.,pcs,56.000,0.12
05020962,СКОБИ TORK 90-110/1бр./**,БР.,pcs,18.000,0.13
ГР0101,СКОБИ ЗА КАБЕЛ  4мм./100бр/МТХ,БР.,pcs,5.000,0.17
ГР0102,СКОБИ ЗА КАБЕЛ  5мм./100бр/МТХ,БР.,pcs,3.000,0.18
05020074,СКОБИ ЗА КАБЕЛ #0-ISILDA**,КУТИЯ,box,66.000,0.49
05020075,СКОБИ ЗА КАБЕЛ #1 ISILDAR**,КУТИЯ,box,32.000,0.49
05020752,СКОБИ ЗА КАБЕЛ #8-ISILDAR**,КУТИЯ,box,4.000,2.66
05020612,СКОБИ МЕТАЛ NOVA 16-25 /50бр/*,БР.,pcs,53.000,1.66
05020493,СКОБИ С ГАЙКА 1 1/4**,БР.,pcs,152.000,0.25
05020490,СКОБИ С ГАЙКА 1/2**,БР.,pcs,685.000,0.16
05020496,СКОБИ С ГАЙКА 2 1/2**,БР.,pcs,25.000,0.57
05021092,СКОБИ С ГАЙКА 3 1/2,БР,pcs,85.000,0.43
05020497,СКОБИ С ГАЙКА 3**,БР.,pcs,28.000,0.56
05020491,СКОБИ С ГАЙКА 3/4**,БР.,pcs,154.000,0.18
05020489,СКОБИ С ГАЙКА 3/8**,БР.,pcs,93.000,0.17
05020500,СКОБИ С КЪСА ШПИЛКА 1/2**,БР.,pcs,17.000,0.18
05020506,СКОБИ С КЪСА ШПИЛКА 2 1/2**,БР.,pcs,606.000,0.51
05020505,СКОБИ С КЪСА ШПИЛКА 2**,БР.,pcs,4.000,0.33
05020507,СКОБИ С КЪСА ШПИЛКА 3**,БР.,pcs,78.000,0.62
05040084,СНАДКА ЗА МАРК.1 1/2/обикнов**,БР.,pcs,81.000,0.20
010200207,СНАДКА ЗА МАРК.ГАЗ Ф 10 МЕТАЛ,БР.,pcs,22.000,0.60
01020052,СНАДКА ЗА МАРК.ГАЗ Ф6мм.МЕТАЛ,БР.,pcs,3.000,0.26
CHК1011,СПЛИТЕР 3-КА В-7**,БР,pcs,171.000,0.34
05050326,СПРЕЙ БОЯ 09-СВЕТЛО ЗЕЛЕНО**,БР.,pcs,4.000,1.07
05050329,СПРЕЙ БОЯ 12-БОРДО**,БР.,pcs,7.000,0.95
05050330,СПРЕЙ БОЯ 13-ИЗКРЯЩО ОРАНЖЕВО*,БР.,pcs,6.000,1.33
05050331,СПРЕЙ БОЯ 14-ИЗКРЯЩО РОЗОВО**,БР.,pcs,14.000,1.33
05050333,СПРЕЙ БОЯ 16-ИЗКРЯЩО ЗЕЛЕНО**,БР.,pcs,3.000,1.33
05050339,СПРЕЙ БОЯ 22-НИКЕЛ**,БР.,pcs,6.000,1.59
05050342,СПРЕЙ БОЯ 27-ТЪМНО СИВО**,БР.,pcs,12.000,1.07
05050343,СПРЕЙ БОЯ 28-КРЕМОВО**,БР.,pcs,8.000,0.95
05050353,СПРЕЙ БОЯ 29-БЕЖОВО,БР.,pcs,11.000,1.07
05050344,СПРЕЙ БОЯ 32-ГРУНД**,БР.,pcs,6.000,0.92
05050351,СПРЕЙ БОЯ 42-БОРОВО ЗЕЛЕНО,БР.,pcs,28.000,1.07
СП01Ж,СПРЕЙ БОЯ DL ЖЪЛТ,БР.,pcs,15.000,1.18
СП01З,СПРЕЙ БОЯ DL ЗЕЛЕН,БР,pcs,4.000,1.18
СП01ТСМ,СПРЕЙ БОЯ DL СИВ ТЪМЕН МАТ,БР.,pcs,10.000,1.18
05050413,СПРЕЙ ЕМАЙЛ ЗА ПЕЧКИ КАФЯВ,БР.,pcs,43.000,4.35
05050020,СПРЕЙ РЪЖДА-ASMACO-голям**,БР.,pcs,5.000,1.76
07010885,СТИРО.КОРНИЗ 2м. ДП1**,БР.,pcs,102.000,0.23
07010890,СТИРО.КОРНИЗ 2м. ДП17.0 H60**,БР.,pcs,35.000,1.15
07010891,СТИРО.КОРНИЗ 2м. ДП17.1 H70**,БР.,pcs,49.000,1.31
07010892,СТИРО.КОРНИЗ 2м. ДП17.2 H80**,БР.,pcs,79.000,1.47
07010893,СТИРО.КОРНИЗ 2м. ДП18**,БР.,pcs,29.000,1.15
07010886,СТИРО.КОРНИЗ 2м. ДП2**,БР.,pcs,260.000,0.23
05070014,СТОЙКА ЗА ЛАМПА ЛЕД МАЛКА,БР.,pcs,2.000,1.53
04060156,СТОЙКА ЗА ПОМПА-ЗЕЛЕНА,БР.,pcs,1.000,24.03
CHК8006,СТОЙКА ЗА СМЕС.ЧЕРНА.М8-16**,БР,pcs,36.000,1.10
CHК8005,СТОЙКА С РЕЗ.ЗА СМЕС.М8-15**,БР,pcs,212.000,0.10
05030183,СТОЙКА ЧЕРНА ЗА М-Ч 3/4 25м,БР.,pcs,12.000,2.30
CD03002,СТОЛ РАТАНОВ С ПОДЛАКЪТНИЦИ,БР,pcs,2.000,30.68
09010155,СТЪКЛО 19/24 ЯПОНСКА КЕРАМИКА,БР,pcs,12.000,7.67
07010034,СТЪКЛО ЗА ГРЪЦКА ЛАМПА*,БР.,pcs,18.000,0.97
05010633,СТЪЛБА ДЪРВЕНА 1.2м АИ,БР.,pcs,1.000,12.78
СИ00 664358,"СЪЕДИНЕНИЕ ЗА МАРК.1/2""с гайка",БР.,pcs,27.000,0.28
СИ00 664418,"СЪЕДИНЕНИЕ ЗА МАРК.3/4""с гайка",БР.,pcs,33.000,0.30
05070255,СЮРМЕ МЕСИНГ,БР.,pcs,336.000,0.05
СН10 2-4,СЮРМЕ МЕТАЛ  2- 4/12бр.,БР.,pcs,9.000,0.32
СН10 6-8,СЮРМЕ МЕТАЛ  6- 8/12бр.,БР.,pcs,4.000,0.35
СН1010-12,СЮРМЕ МЕТАЛ 10-12/12бр.,БР.,pcs,7.000,0.37
05070525,СЮРМЕ МЕТАЛНО  40мм,БР.,pcs,5.000,0.31
03070153,ТАБЛО АП ЗА 1-2предпаз.ISILDAR,БР.,pcs,205.000,0.18
03070154,ТАБЛО АП ЗА 3-4предпаз.ISILDAR,БР.,pcs,15.000,0.35
АТРА2143,ТАБЛО АТ-12 ОТКРИТ МОНТАЖ,БР,pcs,4.000,4.06
АТРА2149,ТАБЛО АТ-24 ОТКРИТ МОНТАЖ,БР,pcs,5.000,8.22
АТРА2148,ТАБЛО АТ-24 СКРИТ МОНТАЖ,БР,pcs,6.000,8.22
АТРА2146,ТАБЛО АТ-4  СКРИТ МОНТАЖ,БР,pcs,3.000,2.06
АТРА2145,ТАБЛО АТ-8  ОТКРИТ МОНТАЖ,БР,pcs,2.000,3.13
CHК4015,ТАБЛО ЗА АП 2-КА СКРИТ М4-15**,БР,pcs,68.000,0.49
CHК4020,ТАБЛО ЗА АП 24-КА СКР.М4-20**,БР,pcs,22.000,3.89
CHК4016,ТАБЛО ЗА АП 4-КА СКРИТ М4-16**,БР,pcs,2.000,0.72
03040024,ТАБЛО ЗА АП.-12СМ MEKS BOX,БР.,pcs,4.000,4.09
03040018,ТАБЛО ЗА АП.-12ом./ISILDAR/,БР.,pcs,12.000,3.44
03040017,ТАБЛО ЗА АП.-12см./ISILDAR/**,БР.,pcs,1.000,3.44
03040015,ТАБЛО ЗА АП.-6ом/ISILDAR/**,БР.,pcs,1.000,2.11
03040016,ТАБЛО ЗА АП.-9ом/ISILDAR/,БР.,pcs,1.000,2.11
07010734,ТАВА ЕМАЙЛ.С ДРЪЖКА/ГАЗ/,БР.,pcs,1.000,1.64
07010736,ТАВА ЕМАЙЛИРАНА 38см.,БР.,pcs,19.000,2.45
07010759,ТАВА ЕМАЙЛИРАНА 44см.,БР.,pcs,3.000,3.37
050800471,ТАКЕР ЕЛЕКТР.RAIDER,БР.,pcs,2.000,15.34
0501Г 115,ТАМПОН КРАЧЕ ГОЛЯМО,БР.,pcs,35.000,0.23
05060163,ТАМПОН КРАЧЕ ГОЛЯМО-115*,БР.,pcs,24.000,0.23
0501Г 117,ТАМПОН КРАЧЕ МАЛКО,БР.,pcs,14.000,0.18
05060165,ТАМПОН КРАЧЕ МАЛКО-117*,БР.,pcs,59.000,0.18
05060162,ТАМПОН КРАЧЕ ПАТЕРИЦА-114*,БР.,pcs,31.000,0.26
0501Г 116,ТАМПОН КРАЧЕ СРЕДНО,БР.,pcs,2.000,0.20
05060164,ТАМПОН КРАЧЕ СРЕДНО-116*,БР.,pcs,4.000,0.20
04030722,ТАПА ГУМЕНА ЗА МИВКА,БР.,pcs,10.000,0.18
03030019,ТВЪРДА ВРЪЗКА /РУСЕ-Н.КИРОВ/,БР.,pcs,119.000,1.60
03010013,ТЕН МЕЧТА-ГОРЕН 315./малък/,БР.,pcs,19.000,0.36
03010085,ТЕН ТОСТЕР-ГОЛЯМ,БР.,pcs,14.000,2.05
03010087,ТЕН ТОСТЕР-КРИВ,БР.,pcs,24.000,2.05
03010086,ТЕН ТОСТЕР-МАЛЪК,БР.,pcs,16.000,2.05
03010081,ТЕН ФРИТЮРНИК 1300W,БР.,pcs,6.000,2.05
03010082,ТЕН ФРИТЮРНИК 1350W,БР.,pcs,21.000,2.05
03010084,ТЕН ФРИТЮРНИК 1400W,БР.,pcs,9.000,2.05
03010083,ТЕН ФРИТЮРНИК 1500W,БР.,pcs,9.000,2.05
03050261,ТИНОЛ  180гр.,БР.,pcs,17.000,0.61
03050188,ТИНОЛ 1000гр.,БР.,pcs,3.000,6.14
04040016,ТОАЛ.КАЗАНЧЕ SILWERSTAR горно,БР.,pcs,4.000,10.23
04040089,ТОАЛ.КАЗАНЧЕ ПОЛСКО/СИН,БР.,pcs,7.000,8.95
СТ04  164,"ТОАЛ.КАЗАНЧЕ""АЛФА""ДОЛЕН МОНТ.",бр.,pcs,2.000,8.69
04040249,ТОАЛ.КРАК ЗА МИВКА-EURO ГОЛЯМ,БР.,pcs,4.000,5.11
04040147,ТОАЛ.КРАК ЗА МИВКА-ПОРЦЕЛАН,БР.,pcs,6.000,8.18
CH12055,"ТРИОН РЪЧЕН 20"" PAN MT-138",БР,pcs,18.000,1.16
04060032,"ТРОЙНИК   3/4"" МЕГА",БР.,pcs,4.000,0.45
ПФ02ТР  34,"ТРОЙНИК   3/4"" ПОЦ.",бр.,pcs,130.000,0.42
04060034,"ТРОЙНИК 1 1/2"" МЕГА",БР.,pcs,2.000,1.98
04060035,"ТРОЙНИК 1 1/4"" МЕГА",БР.,pcs,13.000,1.07
04060036,"ТРОЙНИК 2    "" МЕГА",БР.,pcs,3.000,2.62
04060037,"ТРОЙНИК 2 1/2"" МЕГА",БР.,pcs,2.000,5.89
04060038,"ТРОЙНИК 3    "" МЕГА",БР.,pcs,3.000,12.66
04060039,"ТРОЙНИК 4    "" МЕГА",БР.,pcs,2.000,25.12
ПФ02ТР Н341234,"ТРОЙНИК НАМ.  3/4""-  1/2""ПОЦ.",бр.,pcs,4.000,0.43
04060040,"ТРОЙНИК НАМ.  3/4""х  1/2"" МЕ",БР.,pcs,2.000,0.60
04060042,"ТРОЙНИК НАМ.1    ""х  3/4"" МЕ",БР.,pcs,5.000,0.79
СИ00 664688,ТРОЙНИК ПЛАСТМ. PALISAD,БР.,pcs,6.000,0.24
CHК1056,ТРЪБА AL Ф16/100м. Н-1**,М.,m,33.000,0.27
CHК1058,ТРЪБА AL Ф18/100м. Н-3**,М.,m,350.000,0.23
CHК1057,ТРЪБА AL Ф20/100м. Н-2**,М.,m,338.000,0.32
04050397,ТРЪБА AL Ф20x2/100м./ITALPEX*,М.,m,200.000,0.47
16010008,ТРЪБА ВОДОСТОЧНА ф.100 1м.,БР.,pcs,10.000,1.18
CHК6068,ТРЪБА ЗА ДУШ/СМЕС. M5-27,БР,pcs,6.000,2.47
CHК6069,ТРЪБА ЗА ДУШ/СМЕС. M5-29,БР,pcs,17.000,3.13
04050332,ТРЪБА ЗА ПАРНО Ф16 HAKA**,МЕТРИ,m,33.000,0.54
04050394,ТРЪБА ПЕ Ф32 2.0мм 10атм.**,МЕТРИ,m,15.000,0.42
04050121,ТРЪБА ф20 AL/MULTIPLEX/,БР.,pcs,300.000,0.42
01010038,ТУРИСТ.190гр.ГОРЕЛКА МЕТ.ORGAZ,БР.,pcs,2.000,5.62
01010034,ТУРИСТ.190гр.КОТЛОН МЕТ.ORGAZ,БР.,pcs,2.000,4.50
01010332,ТУРИСТ.500гр.КОТЛОН С БУТИЛКА,БР.,pcs,3.000,8.08
08020217,ТУХЛА ОГНЕОП. 28х10х7,БР,pcs,28.000,0.77
05010487,ТЪРМЪК 12 ЗЪБА-РУСКИ,БР.,pcs,29.000,1.35
05010395,ТЪРМЪК БЕЗ САП,БР.,pcs,101.000,1.02
CD0218,УНИЩОЖИТЕЛ ЗА НАСЕКОМИ MY-152,БР,pcs,1.000,7.67
0501Г 56,УПЛ.ЗА ПВЦ ТРЪБА Ф110,БР.,pcs,20.000,0.06
0501Г 55,УПЛ.ЗА ПВЦ ТРЪБА Ф50,БР.,pcs,10.000,0.04
0501Г 14,УПЛ.ЗА СИФОН ПЛОСКО,БР.,pcs,30.000,0.05
0501Г 24,УПЛ.ЗА ХОЛЕНДЪР 1 1/2,БР.,pcs,60.000,0.05
0501Г 22,"УПЛ.ЗА ХОЛЕНДЪР 1""",БР.,pcs,3.000,0.03
0501Г 20,УПЛ.ЗА ХОЛЕНДЪР 1/2,БР.,pcs,18.000,0.02
0501Г 21,УПЛ.ЗА ХОЛЕНДЪР 3/4,БР.,pcs,8.000,0.03
0501Г 103,УПЛ.МЕЖДУ ВЕНТИЛ И БУТИЛКА,ПАКЕТ,pack,10.000,3.07
05060045,"УПЛЪТНЕНИЕ ЗА ВОД.  1""/50бр./",БР.,pcs,1.000,0.77
05060046,"УПЛЪТНЕНИЕ ЗА ВОД.1/2""/100бр./",БР.,pcs,6.000,1.53
05060047,"УПЛЪТНЕНИЕ ЗА ВОД.3/4""/100бр/",БР.,pcs,2.000,1.53
05060023,УПЛЪТНЕНИЕ ЗА ФЛАНЕЦ/ГОЛЯМ/,БР.,pcs,1.000,0.26
05060032,"УПЛЪТНЕНИЕ ЗА ХОЛЕНДЪР 2""",БР.,pcs,150.000,0.08
03040004,ФАСУНГА /Н.КИРОВ/-РИНГ-Е27,БР.,pcs,40.000,0.54
03040002,ФАСУНГА /Н.КИРОВ/-СТ.ПРАВА-Е27,БР.,pcs,27.000,0.40
03040007,ФАСУНГА МИНЬОН-Е14-ВИСЯЩА,БР.,pcs,37.000,0.34
03040005,ФАСУНГА МИНЬОН-Е14-РИНГ,БР.,pcs,20.000,0.42
03040011,ФАСУНКА БЯЛА С ДЪЛГО РАМО 1408,БР.,pcs,190.000,0.46
03020113,ФЕНЕР К-Т С ОТВЕРКИ EMOS,БР.,pcs,7.000,2.80
ОСДРC-250-573,"ФЕНЕР""ПАСИФИК""ЖЕЛЪД/СТ.ЗЛАТО 8",БР.,pcs,4.000,8.34
ОСДРC-250-563,"ФЕНЕР""ПАСИФИК""МАЛЪК/СТ.ЗЛАТО10",БР.,pcs,5.000,5.17
06010162,ФЕРМ-КЪРТАЧ 1100WHDM1016/P OLD,БР.,pcs,1.000,152.47
06010140,ФЕРМ-НОЖЧЕ ЗА ЗЕГЕ 10бр.К-Т**,БР.,pcs,3.000,3.58
03050150,ФЛАНЕЦ ЕМАЙЛИРАН-ЕЛИПСА,БР.,pcs,9.000,3.07
05050301,ХАРТИЕНО ТИКСО 15х40 KAVI,БР.,pcs,38.000,0.23
05050022,ХАРТИЕНО ТИКСО 24/30,БР.,pcs,28.000,0.36
05050046,ХАРТИЕНО ТИКСО 24х25,БР.,pcs,34.000,0.24
07011143,ХРАНИЛКА ф400 (6бр.),БР.,pcs,1.000,4.25
ХС007002083,"ХРОМ-ВРН М/Ж   1/2""-  3/4""",БР.,pcs,19.000,0.31
ХС007002085,"ХРОМ-ВРН М/Ж   3/4""-1    """,БР.,pcs,25.000,0.66
ХС007002082,"ХРОМ-ВРН М/Ж   3/8""-  1/2""",БР.,pcs,1.000,0.26
04060235,"ХРОМ-КАПА   3/4""**",БР.,pcs,1.000,0.34
04060218,"ХРОМ-КОЛЯНО   1/2""**",БР.,pcs,19.000,0.72
04060219,"ХРОМ-КОЛЯНО   3/4""**",БР.,pcs,42.000,1.00
04060217,"ХРОМ-КОЛЯНО   3/8""**",БР.,pcs,17.000,0.51
ХС007002076,"ХРОМ-КОЛЯНО М/Ж   1/2""",БР.,pcs,9.000,0.85
04060223,"ХРОМ-КОЛЯНО М/Ж   3/4""**",БР.,pcs,11.000,1.39
04060221,"ХРОМ-КОЛЯНО М/Ж   3/8""**",БР.,pcs,31.000,0.62
ХС007002088,"ХРОМ-МУФА   1/2""",БР.,pcs,12.000,0.55
04060229,"ХРОМ-МУФА   1/2""**",БР.,pcs,5.000,0.40
04060228,"ХРОМ-МУФА   3/8""**",БР.,pcs,2.000,0.41
04060272,"ХРОМ-МУФА НАМ.  3/8""-  1/4""*",БР.,pcs,12.000,0.42
04060245,"ХРОМ-НИП.НАМ.1    ""-  3/4""",БР.,pcs,15.000,0.72
ХС007002106,"ХРОМ-НИПЕЛ   1/2""",БР.,pcs,1.000,0.34
04060246,"ХРОМ-НИПЕЛ   1/2""+НАКРАЙН.Ф10",БР.,pcs,12.000,0.50
ХС007002107,"ХРОМ-НИПЕЛ   3/4""",БР.,pcs,11.000,0.63
04060239,"ХРОМ-НИПЕЛ   3/8""**",БР.,pcs,2.000,0.17
04060241,"ХРОМ-НИПЕЛ 1    ""**",БР.,pcs,20.000,0.78
04060271,"ХРОМ-НИПЕЛ НАМ.  3/8""-  1/4""",БР.,pcs,13.000,0.48
04060232,"ХРОМ-ТАПА   1/2""**",БР.,pcs,1.000,0.25
04060233,"ХРОМ-ТАПА   3/4""**",БР.,pcs,154.000,0.32
04060215,"ХРОМ-ТРОЙНИК   3/4""**",БР.,pcs,6.000,1.33
04060213,"ХРОМ-ТРОЙНИК   3/8""**",БР.,pcs,13.000,0.47
04060203,ХРОМ-УДЪЛЖИТЕЛ 1/2  40мм**,БР.,pcs,1.000,0.95
04060206,ХРОМ-УДЪЛЖИТЕЛ 1/2  70мм**,БР.,pcs,4.000,1.66
04060208,ХРОМ-УДЪЛЖИТЕЛ 1/2 100мм**,БР.,pcs,1.000,2.67
04060209,ХРОМ-УДЪЛЖИТЕЛ 3/4  20мм**,БР.,pcs,7.000,0.81
04060211,ХРОМ-УДЪЛЖИТЕЛ 3/4  40мм**,БР.,pcs,2.000,1.35
04060212,ХРОМ-УДЪЛЖИТЕЛ 3/4  50мм**,БР.,pcs,10.000,1.63
04060236,"ХРОМ-ХОЛЕНДЪР   1/2""**",БР.,pcs,1.000,1.32
04060237,"ХРОМ-ХОЛЕНДЪР   3/4""**",БР.,pcs,1.000,2.42
07010538,ЦЕДКА МЕТАЛНА ЗА ЛЕЙКА,БР.,pcs,33.000,0.77
05010909,ЧАКЛА /ГЕЛБЕРИЯ /МОТИКА ЗА ВАР,БР.,pcs,20.000,1.53
050503873,ЧЕРНА ХАР.ВОАЛИТ 2.5кг БЕЗ ПОС,БР.,pcs,20.000,8.59
11010013,ЧЕТКА OPAL 25 АНТАРЕС**,БР,pcs,75.000,0.34
11010019,ЧЕТКА ORION 3 ДЕБ.30/16 АНТАР*,БР,pcs,71.000,0.39
11010007,ЧЕТКА VEGA 2 СР. 20/12 АНТАРЕ*,БР,pcs,94.000,0.30
11010008,ЧЕТКА VEGA 3 СР. 30/12 АНТАР**,БР,pcs,26.000,0.37
05010606,ЧЕТКА WC INOX МИНИ БЕЗ КАПАК**,БР.,pcs,3.000,1.91
0501 1051,"ЧЕТКА YAPAS ЛУКС 1"" **",БР.,pcs,17.000,0.42
0501 1001,"ЧЕТКА YAPAS ОБИКНОВЕННА 1""**",БР.,pcs,31.000,0.27
05020740,ЧЕТКА КАМБАНА М14х2 ф65 SOMA,БР.,pcs,8.000,0.66
05020741,ЧЕТКА КАМБАНА М14х2 ф75 SOMA,БР.,pcs,2.000,0.72
05010319,"ЧЕТКА С ПВЦ ДРЪЖКА 3""-жълта**",БР.,pcs,16.000,0.15
05010143,"ЧЕТКА С ПВЦ ДРЪЖКА-2.5""-жълта*",БР.,pcs,22.000,0.13
CHК6025,ЧЕТКА ТИП MULTI М6-18,БР,pcs,78.000,0.46
05010610,ЧУК И НАКОВАЛНЯ ЗА КЛЕПАНЕ**,БР.,pcs,87.000,1.39
05020012,ЧУКАЛО ЗА ВРАТА,БР.,pcs,3.000,1.30
07010318,ЧУШКОВАДАЧ,БР.,pcs,12.000,0.46
02010032,ЧУШКОПЕК 1-ЕН АСЕНОВГРАД,БР.,pcs,3.000,11.25
08020048,ШАМОТ-МЕРТЕЛ-5кг,БР,pcs,132.000,1.12
080201513,ШАПКА ЗА КОМИН-ВЪРТ.ЦИНК-TAS.,БР,pcs,25.000,1.53
03060019,ШВПС 3*1.0,М.,m,435.000,0.22
CHК4035,ШВПС 3х2.5 МY-4,МЕТРИ,m,100.000,0.25
05020043,ШИШ С УХО,БР.,pcs,88.000,0.07
040122,ШЛАНГ ЗА ИЗТЕГЛ.СМЕС 21272,БР.,pcs,1.000,5.64
CHК6048,"ШПАТУЛА   1"" М6-51",БР,pcs,126.000,0.40
CHК6055,"ШПАТУЛА   5"" М6-58",БР,pcs,132.000,0.58
CHК6056,"ШПАТУЛА   6"" М6-59",БР,pcs,165.000,0.63
CHК6049,"ШПАТУЛА 1.5"" М6-52",БР,pcs,91.000,0.41
CHК6050,"ШПАТУЛА 2.1"" М6-53",БР,pcs,26.000,0.43
РЕ8080340,ШПАТУЛА ГИПС НЕРЪЖД.60х100мм.,БР,pcs,21.000,1.10
05080882,ШПАТУЛИ СТОМАНЕНИ**,БР.,pcs,8.000,0.26
05020016,ШПИОНКА С ДРЪЖКА,БР.,pcs,3.000,1.89
03050053,ЩЕПСЕЛ 2*16А/250V,БР.,pcs,127.000,0.52
CHК9014,"ЩОРЦ 2"" КОМПЛЕКТ 2бр.М9-10",БР,pcs,8.000,2.32
CHК9015,"ЩОРЦ 3"" КОМПЛЕКТ 2бр.М9-11",БР,pcs,128.000,4.27
05030151,ЩОРЦ 52мм ЗА ПЛОСЪК МАРКУЧ,БР.,pcs,12.000,3.72
05030150,ЩОРЦ 76мм ЗА ПЛОСЪК МАРКУЧ,БР.,pcs,17.000,6.80
СИ00 657508,"ЩУЦЕР ВЪНШ.РЕЗБА 3/4""пластм.",БР.,pcs,29.000,0.15
СИ00 657308,"ЩУЦЕР ВЪТР.РЕЗБА 1""пластм.",БР.,pcs,25.000,0.21
СИ00 657208,ЩУЦЕР ВЪТР.РЕЗБА 1/2-3/4 пл.,БР.,pcs,36.000,0.22
СИ00 657408,"ЩУЦЕР ВЪТР.РЕЗБА 3/4-1""пл.",БР.,pcs,11.000,0.28
05060007,"ЩУЦЕР ЗА РЕЗЕРВОАР 2"" ПВЦ",БР.,pcs,1.000,25.56
04030288,ЩУЦЕР ЗА ЧЕШМА 1/2 NF**,БР.,pcs,84.000,0.15
04030169,"ЩУЦЕР МЕСИНГ 1/2"" 8мм",БР.,pcs,8.000,0.50
04030176,"ЩУЦЕР МЕСИНГ 2"" 50мм",БР.,pcs,3.000,3.77
СИ00 657608,"ЩУЦЕР СЪС СКОБА 1/2""-3/4""пласт",БР.,pcs,41.000,0.82
07011171,ЪГЛИ ПВЦ КАПКА БЕЗ РЪБ 2м.-20б,БР.,pcs,20.000,0.55
07011172,ЪГЛИ ПВЦ КАПКОБРАН 2.5м.-20бр.,БР.,pcs,43.000,0.69
16010016,ЪГЪЛ ВЪНШЕН -ЩАНЦОВАН,БР.,pcs,24.000,2.16
16010018,ЪГЪЛ ВЪТРЕШЕН-ЩАНЦОВАН,БР.,pcs,8.000,2.17
07010282,ЪГЪЛ ЗА КОРНИЗ-ДВОЕН/ЗАВОЙ/,БР.,pcs,21.000,0.77
РЕ8080610,ЪГЪЛ ЗА ОТСИЧАНЕ 3 ръба,БР,pcs,5.000,0.91
07010083,ЪГЪЛ ЗА СВОД ПВЦ С МРЕЖА /25бр,БР.,pcs,19.000,0.62
05060200,ЪГЪЛ ПВЦ 15х15 БУК 2.75-25бр.,БР.,pcs,15.000,0.66
05060204,ЪГЪЛ ПВЦ 15х15 ВЕНГЕ 2.75-25бр,БР.,pcs,23.000,0.66
05060203,ЪГЪЛ ПВЦ 15х15 К.ДЪБ 2.75-25бр,БР.,pcs,25.000,0.66
05060201,ЪГЪЛ ПВЦ 15х15 ОРЕХ 2.75-25бр.,БР.,pcs,25.000,0.66
05060208,ЪГЪЛ ПВЦ 20х20 БУК 2.75-25бр,БР.,pcs,18.000,0.95
05060210,ЪГЪЛ ПВЦ 20х20 В.ДЪБ 2.75-25бр,БР.,pcs,23.000,0.95
05060212,ЪГЪЛ ПВЦ 20х20 ВЕНГЕ 2.75-25бр,БР.,pcs,26.000,0.95
05060211,ЪГЪЛ ПВЦ 20х20 К.ДЪБ 2.75-25бр,БР.,pcs,31.000,0.95
05060157,ЪГЪЛ ПВЦ 30х30 БЕЖЕВО 270см.,БР.,pcs,12.000,1.47
05060215,ЪГЪЛ ПВЦ 30х30 БУК 2.75-25бр,БР.,pcs,33.000,1.44
05060213,ЪГЪЛ ПВЦ 30х30 БЯЛ 2.75-25бр,БР.,pcs,2.000,1.44
05060160,ЪГЪЛ ПВЦ 30х30 БЯЛО 270см.,БР.,pcs,6.000,1.47
05060216,ЪГЪЛ ПВЦ 30х30 К.ДЪБ 2.75-25бр,БР.,pcs,25.000,1.44
05060158,ЪГЪЛ ПВЦ 30х30 КАФЯВО 270см.,БР.,pcs,5.000,1.47
05020823,ЮЛАР ЗА МАГАРЕ-ПЛЕТЕН,БР.,pcs,38.000,0.36
02010237,ЮПС-BBPS-100ЕЕЕ С ВЪНШНА КЛЕМА,БР.,pcs,1.000,50.11
